Time,Motor 0 Position,Motor 1 Position,Motor 0 Torque,Motor 1 Torque,Force
2.243059063999681,0.16656425595283508,0.1496332287788391,-0.20669880509376526,-0.18323928117752075,compression
2.247429822000413,0.17388027906417847,0.15668171644210815,-0.16712108254432678,-0.1803695261478424,compression
2.2517196930002683,0.1806354522705078,0.1635546088218689,-0.16910728812217712,-0.22326764464378357,compression
2.256946303999939,0.18780571222305298,0.17154711484909058,-0.1662115454673767,-0.20426389575004578,compression
2.263432980000289,0.19832396507263184,0.18141883611679077,-0.11931464821100235,-0.13137085735797882,compression
2.2715787870001805,0.2153073251247406,0.1976182460784912,-0.25508755445480347,-0.16441047191619873,compression
2.2763391290009167,0.22508132457733154,0.20701295137405396,-0.3778087794780731,-0.3227764368057251,compression
2.28115808199982,0.23622840642929077,0.21716958284378052,-0.25970658659935,-0.2833598852157593,compression
2.2864207470011024,0.24777176976203918,0.22902747988700867,-0.30730733275413513,-0.25646737217903137,compression
2.2911216459997377,0.2588600218296051,0.24004070460796356,-0.34386685490608215,-0.36901378631591797,compression
2.2959435249995295,0.2719508707523346,0.25188392400741577,-0.3391236960887909,-0.3123227655887604,compression
2.300812606001273,0.2862281799316406,0.2654288709163666,-0.4635707437992096,-0.39581605792045593,compression
2.305114106000474,0.299839049577713,0.2783588767051697,-0.5290371775627136,-0.45778438448905945,compression
2.3092657400011376,0.3130282759666443,0.2920100688934326,-0.5170533657073975,-0.4605156183242798,compression
2.3136834039996756,0.3276315927505493,0.30618077516555786,-0.4937232732772827,-0.525887131690979,compression
2.3190428819998488,0.34949079155921936,0.3278008997440338,-0.4410472810268402,-0.44735196232795715,compression
2.3232090340006835,0.37004929780960083,0.34759846329689026,-0.8538804650306702,-0.8093369603157043,compression
2.327530904000014,0.39194631576538086,0.36933815479278564,-0.4224320352077484,-0.9541705250740051,extension
2.3317311110004084,0.40004074573516846,0.3887311816215515,-1.6291695833206177,-0.9717402458190918,extension
2.336045259000457,0.3994593024253845,0.39071422815322876,-1.8022239208221436,-1.4013749361038208,extension
2.3403360930005874,0.3994027376174927,0.3815188407897949,-1.6908037662506104,-1.6308410167694092,extension
2.344795257000442,0.3947921395301819,0.36895155906677246,-1.6445704698562622,-1.6233620643615723,extension
2.3492199770007574,0.37919360399246216,0.3504820764064789,-1.885513424873352,-1.6921910047531128,extension
2.3534795899995515,0.36344051361083984,0.3326494097709656,-1.8864190578460693,-1.7549645900726318,extension
2.3580847320008615,0.34863895177841187,0.321001261472702,-1.9394110441207886,-1.6210906505584717,extension
2.364759125999626,0.33241307735443115,0.3051282465457916,-1.8860641717910767,-1.7104988098144531,extension
2.371982990000106,0.3115566372871399,0.28475242853164673,-1.852550983428955,-1.6300780773162842,extension
2.377157602000807,0.2951127588748932,0.2664731740951538,-1.7823578119277954,-1.6772745847702026,extension
2.382384712000203,0.2799534797668457,0.2545447051525116,-1.8079081773757935,-1.672135829925537,extension
2.3871291100003873,0.268414705991745,0.24323305487632751,-1.8607218265533447,-1.637630820274353,extension
2.391972784000245,0.25576624274253845,0.23051120340824127,-1.8726974725723267,-1.6272958517074585,extension
2.399962131999928,0.24479040503501892,0.21960830688476562,-1.8706696033477783,-1.6505199670791626,extension
2.408424469000238,0.21618619561195374,0.1926208734512329,-1.811853051185608,-1.6834802627563477,extension
2.4125370849997125,0.20744091272354126,0.18423610925674438,-0.18013621866703033,-0.0628899484872818,extension
2.4168268270004774,0.20022734999656677,0.17632299661636353,-0.523400068283081,-0.6102177500724792,extension
2.423742586001026,0.18951469659805298,0.16572284698486328,-1.962789535522461,-1.7001242637634277,extension
2.4288081810009317,0.1765684187412262,0.15120363235473633,-1.5348246097564697,-1.4688187837600708,extension
2.4333636579995073,0.165798157453537,0.14189356565475464,-1.0471587181091309,-0.6437832713127136,extension
2.4378109890003543,0.1560811698436737,0.13251256942749023,-1.0138740539550781,-1.0712167024612427,extension
2.44356736500049,0.14658409357070923,0.12142181396484375,-0.9436473846435547,-0.8527250289916992,extension
2.448071954000625,0.13393548130989075,0.1122974157333374,-1.15097177028656,-0.8663100004196167,extension
2.452563969000039,0.124876469373703,0.10289251804351807,-0.38529732823371887,-0.5952442288398743,extension
2.4569100240005355,0.11563509702682495,0.09298074245452881,-0.6361181735992432,-0.4034448266029358,extension
2.461268209000991,0.10652931034564972,0.08305639028549194,-0.40193212032318115,-0.2419818490743637,extension
2.466270806000466,0.09725278615951538,0.07331544160842896,-0.35162821412086487,-0.1366957128047943,extension
2.4713588080012414,0.08409623801708221,0.06107831001281738,-0.3861541152000427,-0.20456340909004211,extension
2.4766907490011363,0.06969869136810303,0.04825645685195923,0.00746101513504982,-0.0011560358107089996,extension
2.4818190839996532,0.05541732907295227,0.034300148487091064,0.23089826107025146,0.29457229375839233,extension
2.486435763001282,0.043132469058036804,0.021959543228149414,0.7294813990592957,0.8334860801696777,flight
2.4910509420005837,0.03201940655708313,0.01214534044265747,-0.01071944274008274,0.006492443382740021,flight
2.495721193999998,0.023014366626739502,0.004036903381347656,0.5267106294631958,0.7290774583816528,flight
2.5005232950006757,0.017014339566230774,-0.0019565820693969727,0.6754987239837646,0.5744445323944092,flight
2.5054850400010764,0.013737544417381287,-0.003785073757171631,0.33554795384407043,0.4381384551525116,flight
2.5105330429996684,0.013834923505783081,-0.0021639466285705566,0.23442471027374268,0.08063841611146927,flight
